Time(ms),Accel Time(ms),Accel X (mg),Accel Y (mg),Accel Z (mg),Light Time(ms),Light (lux),UV Index,Weather Time(ms),Humidity (%),Temperature (C),Air Quality Time(ms),CO2 (ppm),Ethanol (raw),H2 (raw),TVOC (ppb),BME688 Time(ms),Temperature (C),Pressure (Pa),Humidity (%),Gas Resistance (Ohms),Gas Index,Status,Heater Stable,IDAC,Meas Index,Gas Valid
26190455,26190236,-0.195312,-0.015625,1.039062,26190238,39,0.457857,26190246,0,-9.31,26190408,400,19937,15380,60000,26190455,-6.200543,647.904785,0,102400000,0,1,114,15,1,2779096485
26191474,26191255,-0.203125,-0.007812,1.023438,26191257,39,0.464286,26191265,0,-9.23,26191427,400,19947,15388,60000,26191474,-5.742004,649.954956,0,102400000,0,1,142,20,1,2779096485
26192493,26192274,-0.179688,-0.039062,1.085938,26192276,39,0.456429,26192284,0,-9.19,26192446,400,19942,15383,60000,26192493,-5.631148,651.050537,0,102400000,0,1,142,25,1,2779096485
26193512,26193293,-0.203125,-0.015625,1.023438,26193295,39,0.302857,26193303,0,-9.15,26193465,400,19944,15388,60000,26193512,-5.583279,649.480469,0,102400000,0,1,142,30,1,2779096485
26194531,26194312,-0.210938,0.007812,1.03125,26194314,39,0.372143,26194322,0,-9.09,26194484,400,19942,15386,60000,26194531,-5.260788,649.228455,0,102400000,0,1,164,35,1,2779096485
26195550,26195331,-0.203125,0,1.015625,26195333,39,0.51,26195341,0,-9.03,26195503,400,19955,15391,60000,26195550,-5.149932,648.514099,0,102400000,0,1,164,40,1,2779096485
26196569,26196350,-0.1875,-0.03125,1.054688,26196352,39,0.547143,26196360,0,-8.99,26196522,400,19950,15388,60000,26196569,-5.084426,650.216431,0,102400000,0,1,164,45,1,2779096485
26197588,26197369,-0.210938,-0.03125,1.070312,26197371,39,0.555714,26197379,0,-8.94,26197541,400,19952,15391,60000,26197588,-5.424553,646.864258,0,102400000,0,1,114,52,1,2779096485
26198607,26198388,-0.179688,-0.046875,1.078125,26198390,39,0.58,26198398,0,-8.88,26198560,400,19951,15391,60000,26197588,-5.424553,646.864258,0,102400000,0,1,114,52,1,2779096485
26199626,26199407,-0.210938,-0.015625,1.015625,26199409,39,0.605714,26199417,0,-8.82,26199579,400,19945,15387,60000,26199626,-5.905768,643.315002,0,102400000,0,1,114,62,1,2779096485
26200645,26200426,-0.203125,0,0.992188,26200428,39,0.621429,26200436,0,-8.76,26200598,400,19948,15392,60000,26199626,-5.905768,643.315002,0,102400000,0,1,114,62,1,2779096485
26201664,26201445,-0.210938,-0.03125,1.054688,26201447,39,0.652857,26201455,0,-8.69,26201617,400,19945,15385,60000,26199626,-5.905768,643.315002,0,102400000,0,1,114,62,1,2779096485
26202683,26202464,-0.1875,-0.039062,1.046875,26202466,39,0.649286,26202474,0,-8.61,26202636,400,19941,15386,60000,26199626,-5.905768,643.315002,0,102400000,0,1,114,62,1,2779096485
26203702,26203483,-0.195312,-0.023438,1.0625,26203485,39,0.657857,26203493,0,-8.55,26203655,400,19953,15389,60000,26199626,-5.905768,643.315002,0,102400000,0,1,114,62,1,2779096485
26204721,26204502,-0.195312,-0.023438,0.992188,26204504,39,0.659286,26204512,0,-8.49,26204674,400,19963,15396,60000,26199626,-5.905768,643.315002,0,102400000,0,1,114,62,1,2779096485
26205740,26205521,-0.195312,-0.015625,1.03125,26205523,39,0.665714,26205531,0,-8.42,26205693,400,19948,15387,60000,26205740,-5.951118,638.16687,0,102400000,0,1,114,92,1,2779096485
26206759,26206540,-0.195312,-0.023438,1.046875,26206542,39,0.657857,26206550,0,-8.37,26206712,400,19960,15395,60000,26205740,-5.951118,638.16687,0,102400000,0,1,114,92,1,2779096485
26207778,26207559,-0.203125,-0.03125,1.03125,26207561,39,0.652857,26207569,0,-8.26,26207731,400,19948,15393,60000,26205740,-5.951118,638.16687,0,102400000,0,1,114,92,1,2779096485
26208797,26208578,-0.195312,-0.023438,1.0625,26208580,39,0.654286,26208588,0,-8.21,26208750,400,19940,15387,60000,26205740,-5.951118,638.16687,0,102400000,0,1,114,92,1,2779096485
26209816,26209597,-0.195312,-0.015625,1.046875,26209599,39,0.650714,26209607,0,-8.13,26209769,400,19948,15388,60000,26205740,-5.951118,638.16687,0,102400000,0,1,114,92,1,2779096485
26210835,26210616,-0.195312,-0.023438,1.007812,26210618,39,0.649286,26210626,0,-8.07,26210788,400,19940,15387,60000,26205740,-5.951118,638.16687,0,102400000,0,1,114,92,1,2779096485
26211854,26211635,-0.203125,-0.023438,1.085938,26211637,39,0.655714,26211645,0,-8,26211807,400,19936,15382,60000,26205740,-5.951118,638.16687,0,102400000,0,1,114,92,1,2779096485
26212873,26212654,-0.195312,-0.03125,1.03125,26212656,39,0.662143,26212664,0,-7.95,26212826,400,19929,15383,60000,26205740,-5.951118,638.16687,0,102400000,0,1,114,92,1,2779096485
26213892,26213673,-0.195312,-0.023438,1.023438,26213675,39,0.647857,26213683,0,-7.87,26213845,400,19928,15378,60000,26205740,-5.951118,638.16687,0,102400000,0,1,114,92,1,2779096485
26214911,26214692,-0.203125,-0.015625,1.101562,26214694,39,0.63,26214702,0,-7.79,26214864,400,19942,15385,60000,26205740,-5.951118,638.16687,0,102400000,0,1,114,92,1,2779096485
26215930,26215711,-0.195312,-0.023438,1.03125,26215713,39,0.662857,26215721,0,-7.72,26215883,400,19930,15375,60000,26205740,-5.951118,638.16687,0,102400000,0,1,114,92,1,2779096485
26216949,26216730,-0.195312,-0.039062,1.054688,26216732,39,0.663571,26216740,0,-7.66,26216902,400,19937,15381,60000,26205740,-5.951118,638.16687,0,102400000,0,1,114,92,1,2779096485
26217968,26217749,-0.1875,-0.03125,1.007812,26217751,39,0.661429,26217759,0,-7.61,26217921,400,19947,15383,60000,26205740,-5.951118,638.16687,0,102400000,0,1,114,92,1,2779096485
26218987,26218768,-0.195312,0,1.039062,26218770,39,0.642857,26218778,0,-7.51,26218940,400,19938,15383,60000,26205740,-5.951118,638.16687,0,102400000,0,1,114,92,1,2779096485
26220006,26219787,-0.195312,-0.03125,1.070312,26219789,39,0.661429,26219797,0,-7.46,26219959,400,19946,15389,60000,26220006,-5.706732,627.060913,0,102400000,0,1,114,169,1,2779096485
26221025,26220806,-0.21875,-0.023438,1.023438,26220808,39,0.657143,26220816,0,-7.38,26220978,400,19941,15396,60000,26221025,-5.25575,625.407043,0,102400000,0,1,142,174,1,2779096485
26222044,26221825,-0.195312,-0.039062,1.054688,26221827,39,0.663571,26221835,0,-7.34,26221997,400,19929,15378,60000,26222044,-5.134815,627.405945,0,102400000,0,1,142,179,1,2779096485
26223063,26222844,-0.195312,-0.015625,1.039062,26222846,39,0.656429,26222854,0,-7.27,26223016,400,19936,15377,60000,26223063,-5.086946,626.65332,0,102400000,0,1,141,184,1,2779096485
26224082,26223863,-0.203125,-0.023438,1.039062,26223865,39,0.642143,26223873,0,-7.21,26224035,400,19941,15387,60000,26224082,-4.766973,625.870239,0,102400000,0,1,164,189,1,2779096485
26225101,26224882,-0.203125,-0.015625,1.023438,26224884,39,0.657857,26224892,0,-7.14,26225054,400,19937,15384,60000,26225101,-4.651076,627.005066,0,102400000,0,1,164,194,1,2779096485
26226120,26225901,-0.195312,-0.015625,1.046875,26225903,39,0.667143,26225911,0,-7.06,26226073,400,19943,15387,60000,26226120,-4.588089,625.883423,0,102400000,0,1,163,199,1,2779096485
26227139,26226920,-0.1875,-0.023438,1.039062,26226922,39,0.654286,26226930,0,-7.01,26227092,400,19937,15384,60000,26227139,-4.933258,623.493164,0,102400000,0,1,114,206,1,2779096485
26228158,26227939,-0.210938,-0.023438,1.046875,26227941,39,0.653571,26227949,0,-6.92,26228111,400,19939,15392,60000,26227139,-4.933258,623.493164,0,102400000,0,1,114,206,1,2779096485
26229177,26228958,-0.203125,-0.03125,1.015625,26228960,39,0.647143,26228968,0,-6.88,26229130,400,19938,15386,60000,26229177,-5.416995,620.767639,0,102400000,0,1,114,216,1,2779096485
26230196,26229977,-0.195312,0,1.054688,26229979,39,0.663571,26229987,0,-6.8,26230149,400,19943,15388,60000,26229177,-5.416995,620.767639,0,102400000,0,1,114,216,1,2779096485
26231215,26230996,-0.203125,0.007812,1.007812,26230998,39,0.647143,26231006,0,-6.72,26231168,400,19946,15391,60000,26229177,-5.416995,620.767639,0,102400000,0,1,114,216,1,2779096485
26232234,26232015,-0.203125,-0.039062,1.046875,26232017,39,0.659286,26232025,0,-6.65,26232187,400,19949,15390,60000,26229177,-5.416995,620.767639,0,102400000,0,1,114,216,1,2779096485
26233253,26233034,-0.203125,-0.039062,1.078125,26233036,39,0.659286,26233044,0,-6.6,26233206,400,19950,15396,60000,26229177,-5.416995,620.767639,0,102400000,0,1,114,216,1,2779096485
26234272,26234053,-0.195312,0,1.015625,26234055,39,0.652857,26234063,0,-6.54,26234225,400,19937,15388,60000,26229177,-5.416995,620.767639,0,102400000,0,1,114,216,1,2779096485
26235291,26235072,-0.1875,-0.023438,1.046875,26235074,39,0.661429,26235082,0,-6.45,26235244,400,19938,15385,60000,26229177,-5.416995,620.767639,0,102400000,0,1,114,216,1,2779096485
26236310,26236091,-0.195312,-0.023438,0.992188,26236093,39,0.652857,26236101,0,-6.39,26236263,400,19932,15386,60000,26229177,-5.416995,620.767639,0,102400000,0,1,114,216,1,2779096485
26237329,26237110,-0.1875,-0.039062,1.101562,26237112,39,0.648571,26237120,0,-6.36,26237282,400,19936,15388,60000,26229177,-5.416995,620.767639,0,102400000,0,1,114,216,1,2779096485
26238348,26238129,-0.1875,-0.023438,1.023438,26238131,39,0.658571,26238139,0,-6.28,26238301,400,19930,15381,60000,26229177,-5.416995,620.767639,0,102400000,0,1,114,216,1,2779096485
26239367,26239148,-0.203125,-0.046875,1.070312,26239150,39,0.659286,26239158,0,-6.22,26239320,400,19938,15387,60000,26229177,-5.416995,620.767639,0,102400000,0,1,114,216,1,2779096485
26240386,26240167,-0.203125,-0.03125,1.046875,26240169,39,0.649286,26240177,0,-6.16,26240339,400,19935,15391,60000,26229177,-5.416995,620.767639,0,102400000,0,1,114,216,1,2779096485
26241405,26241186,-0.203125,-0.015625,1.015625,26241188,39,0.650714,26241196,0,-6.1,26241358,400,19933,15385,60000,26241405,-4.295829,613.983154,0,102400000,0,1,163,25,1,2779096485
26242424,26242205,-0.195312,-0.039062,1.070312,26242207,39,0.662857,26242215,0,-6.03,26242377,400,19928,15377,60000,26241405,-4.295829,613.983154,0,102400000,0,1,163,25,1,2779096485
26243443,26243224,-0.179688,-0.039062,1.054688,26243226,39,0.661429,26243234,0,-5.99,26243396,400,19922,15383,60000,26241405,-4.295829,613.983154,0,102400000,0,1,163,25,1,2779096485
26244462,26244243,-0.1875,0.015625,0.992188,26244245,39,0.652857,26244253,0,-5.91,26244415,400,19921,15374,60000,26241405,-4.295829,613.983154,0,102400000,0,1,163,25,1,2779096485
26245481,26245262,-0.195312,-0.039062,1.085938,26245264,39,0.658571,26245272,0,-5.86,26245434,400,19923,15377,60000,26241405,-4.295829,613.983154,0,102400000,0,1,163,25,1,2779096485
26246500,26246281,-0.203125,-0.023438,1,26246283,39,0.647857,26246291,0,-5.81,26246453,400,19925,15383,60000,26241405,-4.295829,613.983154,0,102400000,0,1,163,25,1,2779096485
26247519,26247300,-0.203125,-0.039062,1.007812,26247302,39,0.649286,26247310,0,-5.72,26247472,400,19928,15382,60000,26241405,-4.295829,613.983154,0,102400000,0,1,163,25,1,2779096485
26248538,26248319,-0.195312,-0.015625,1.039062,26248321,39,0.657143,26248329,0,-5.66,26248491,400,19928,15382,60000,26241405,-4.295829,613.983154,0,102400000,0,1,163,25,1,2779096485
26249557,26249338,-0.195312,-0.039062,1.03125,26249340,39,0.634286,26249348,0,-5.61,26249510,400,19924,15377,60000,26249557,-5.20536,605.090393,0,102400000,0,1,114,67,1,2779096485
26250576,26250357,-0.195312,-0.03125,1.054688,26250359,39,0.635,26250367,0,-5.54,26250529,400,19934,15379,60000,26250576,-4.754375,604.893738,0,102400000,0,1,141,72,1,2779096485
26251595,26251376,-0.195312,-0.015625,1.085938,26251378,39,0.654286,26251386,0,-5.48,26251548,400,19935,15388,60000,26251595,-4.63344,604.746033,0,102400000,0,1,141,77,1,2779096485
26252614,26252395,-0.203125,-0.015625,1.039062,26252397,39,0.642143,26252405,0,-5.41,26252567,400,19938,15384,60000,26252614,-4.578012,605.702576,0,102400000,0,1,141,82,1,2779096485
26253633,26253414,-0.195312,-0.023438,1.054688,26253416,39,0.655714,26253424,0,-5.38,26253586,400,19934,15384,60000,26253633,-4.263076,606.014832,0,102400000,0,1,163,87,1,2779096485
26254652,26254433,-0.210938,-0.007812,1.023438,26254435,39,0.648571,26254443,0,-5.31,26254605,400,19936,15382,60000,26254652,-4.152218,603.969971,0,102400000,0,1,163,92,1,2779096485
26255671,26255452,-0.1875,-0.023438,1.03125,26255454,39,0.650714,26255462,0,-5.23,26255624,400,19945,15395,60000,26255671,-4.084192,604.698059,0,102400000,0,1,163,97,1,2779096485
26256690,26256471,-0.203125,-0.015625,1.109375,26256473,39,0.644286,26256481,0,-5.2,26256643,400,19924,15381,60000,26256690,-4.424323,602.532043,0,102400000,0,1,113,104,1,2779096485
26257709,26257490,-0.210938,-0.0625,1.117188,26257492,39,0.639286,26257500,0,-5.1,26257662,400,19929,15385,60000,26256690,-4.424323,602.532043,0,102400000,0,1,113,104,1,2779096485
26258728,26258509,-0.203125,-0.03125,1.046875,26258511,39,0.646429,26258519,0,-5.05,26258681,400,19935,15393,60000,26258728,-4.92066,599.887512,0,102400000,0,1,113,114,1,2779096485
26259747,26259528,-0.195312,-0.023438,1.054688,26259530,39,0.660714,26259538,0,-4.99,26259700,400,19929,15381,60000,26258728,-4.92066,599.887512,0,102400000,0,1,113,114,1,2779096485
26260766,26260547,-0.195312,-0.046875,1.054688,26260549,39,0.662143,26260557,0,-4.94,26260719,400,19934,15387,60000,26258728,-4.92066,599.887512,0,102400000,0,1,113,114,1,2779096485
26261785,26261566,-0.195312,-0.023438,1.015625,26261568,39,0.655714,26261576,0,-4.89,26261738,400,19927,15385,60000,26258728,-4.92066,599.887512,0,102400000,0,1,113,114,1,2779096485
26262804,26262585,-0.203125,-0.03125,1.007812,26262587,39,0.635,26262595,0,-4.83,26262757,400,19928,15383,60000,26258728,-4.92066,599.887512,0,102400000,0,1,113,114,1,2779096485
26263823,26263604,-0.195312,-0.015625,1.023438,26263606,39,0.619286,26263614,0,-4.78,26263776,400,19924,15391,60000,26258728,-4.92066,599.887512,0,102400000,0,1,113,114,1,2779096485
26264842,26264623,-0.210938,0,1.039062,26264625,39,0.589286,26264633,0,-4.7,26264795,400,19933,15384,60000,26258728,-4.92066,599.887512,0,102400000,0,1,113,114,1,2779096485
26265861,26265642,-0.210938,-0.023438,1.039062,26265644,39,0.580714,26265652,0,-4.66,26265814,400,19935,15391,60000,26258728,-4.92066,599.887512,0,102400000,0,1,113,114,1,2779096485
26266880,26266661,-0.195312,-0.007812,1,26266663,39,0.561429,26266671,0,-4.58,26266833,400,19930,15386,60000,26258728,-4.92066,599.887512,0,102400000,0,1,113,114,1,2779096485
26267899,26267680,-0.195312,-0.015625,1.03125,26267682,39,0.56,26267690,0,-4.53,26267852,400,19928,15377,60000,26258728,-4.92066,599.887512,0,102400000,0,1,113,114,1,2779096485
26268918,26268699,-0.203125,-0.015625,1.03125,26268701,39,0.542143,26268709,0,-4.51,26268871,400,19926,15383,60000,26268918,-3.900269,594.845703,0,102400000,0,1,163,169,1,2779096485
26269937,26269718,-0.195312,0,1.007812,26269720,39,0.517857,26269728,0,-4.46,26269890,400,19926,15380,60000,26269937,-3.834762,596.213318,0,102400000,0,1,163,174,1,2779096485
26270956,26270737,-0.195312,-0.0625,1.078125,26270739,39,0.467857,26270747,0,-4.46,26270909,400,19924,15379,60000,26270956,-3.79445,594.735474,0,102400000,0,1,163,179,1,2779096485
26271975,26271756,-0.1875,-0.023438,1.039062,26271758,39,0.367143,26271766,0,-4.41,26271928,400,19929,15390,60000,26270956,-3.79445,594.735474,0,102400000,0,1,163,179,1,2779096485
26273004,26272785,-0.203125,-0.03125,1.039062,26272787,39,0.307857,26272795,0,-4.35,26272957,400,19911,15376,60000,26270956,-3.79445,594.735474,0,102400000,0,1,163,179,1,2779096485
26274023,26273804,-0.203125,-0.039062,1.023438,26273806,39,0.295,26273814,0,-4.31,26273976,400,19915,15379,60000,26270956,-3.79445,594.735474,0,102400000,0,1,163,179,1,2779096485
26275042,26274823,-0.1875,-0.023438,1.023438,26274825,39,0.295,26274833,0,-4.28,26274995,400,19908,15373,60000,26270956,-3.79445,594.735474,0,102400000,0,1,163,179,1,2779096485
26276061,26275842,-0.195312,-0.03125,1.09375,26275844,39,0.331429,26275852,0,-4.25,26276014,400,19902,15364,60000,26270956,-3.79445,594.735474,0,102400000,0,1,163,179,1,2779096485
26277080,26276861,-0.195312,-0.023438,1.070312,26276863,39,0.424286,26276871,0,-4.22,26277033,400,19905,15373,60000,26270956,-3.79445,594.735474,0,102400000,0,1,163,179,1,2779096485
26278099,26277880,-0.210938,-0.046875,1.070312,26277882,39,0.49,26277890,0,-4.19,26278052,400,19898,15364,60000,26270956,-3.79445,594.735474,0,102400000,0,1,163,179,1,2779096485
26279118,26278899,-0.210938,0.015625,1.015625,26278901,39,0.52,26278909,0,-4.15,26279071,400,19904,15374,60000,26279118,-4.711544,586.307373,0,102400000,0,1,113,221,1,2779096485
26280137,26279918,-0.203125,-0.046875,1.0625,26279920,39,0.535,26279928,0,-4.13,26280090,400,19907,15373,60000,26280137,-4.247959,587.842896,0,102400000,0,1,141,226,1,2779096485
26281156,26280937,-0.1875,-0.070312,1.078125,26280939,39,0.548571,26280947,0,-4.09,26281109,400,19907,15364,60000,26281156,-4.14214,588.061279,0,102400000,0,1,141,231,1,2779096485
26282175,26281956,-0.195312,-0.023438,1.054688,26281958,39,0.569286,26281966,0,-4.07,26282128,400,19900,15367,60000,26282175,-4.071595,587.655518,0,102400000,0,1,140,236,1,2779096485
26283194,26282975,-0.195312,0.007812,1,26282977,39,0.573571,26282985,0,-4,26283147,400,19902,15364,60000,26283194,-3.759177,586.119446,0,102400000,0,1,163,241,1,2779096485
26284213,26283994,-0.195312,-0.046875,1.109375,26283996,39,0.595,26284004,0,-3.96,26284166,400,19905,15370,60000,26284213,-3.645799,586.726318,0,102400000,0,1,163,246,1,2779096485
26285232,26285013,-0.1875,-0.015625,1.054688,26285015,39,0.62,26285023,0,-3.92,26285185,400,19912,15376,60000,26284213,-3.645799,586.726318,0,102400000,0,1,163,246,1,2779096485
26286251,26286032,-0.203125,-0.007812,1.09375,26286034,39,0.647857,26286042,0,-3.88,26286204,400,19906,15366,60000,26286251,-3.920425,585.277893,0,102400000,0,1,112,2,1,2779096485
26287270,26287051,-0.1875,-0.039062,1.039062,26287053,39,0.651429,26287061,0,-3.83,26287223,400,19899,15367,60000,26286251,-3.920425,585.277893,0,102400000,0,1,112,2,1,2779096485
26288289,26288070,-0.1875,-0.007812,1.023438,26288072,39,0.647143,26288080,0,-3.79,26288242,400,19898,15365,60000,26288289,-4.414245,582.015869,0,102400000,0,1,113,12,1,2779096485
26289308,26289089,-0.195312,-0.015625,1.101562,26289091,39,0.645714,26289099,0,-3.72,26289261,400,19886,15360,60000,26288289,-4.414245,582.015869,0,102400000,0,1,113,12,1,2779096485
26290327,26290108,-0.203125,-0.007812,1.023438,26290110,39,0.645714,26290118,0,-3.69,26290280,400,19880,15352,60000,26288289,-4.414245,582.015869,0,102400000,0,1,113,12,1,2779096485
26291346,26291127,-0.203125,-0.023438,1.023438,26291129,39,0.651429,26291137,0,-3.62,26291299,400,19883,15354,60000,26288289,-4.414245,582.015869,0,102400000,0,1,113,12,1,2779096485
26292365,26292146,-0.203125,-0.007812,1.023438,26292148,39,0.658571,26292156,0,-3.56,26292318,400,19880,15350,60000,26288289,-4.414245,582.015869,0,102400000,0,1,113,12,1,2779096485
26293384,26293165,-0.203125,-0.015625,1.03125,26293167,39,0.655714,26293175,0,-3.52,26293337,400,19875,15354,60000,26288289,-4.414245,582.015869,0,102400000,0,1,113,12,1,2779096485
26294403,26294184,-0.203125,-0.015625,1.046875,26294186,39,0.654286,26294194,0,-3.45,26294356,400,19870,15350,60000,26288289,-4.414245,582.015869,0,102400000,0,1,113,12,1,2779096485
26295422,26295203,-0.179688,-0.015625,1.054688,26295205,39,0.657143,26295213,0,-3.38,26295375,400,19869,15346,60000,26288289,-4.414245,582.015869,0,102400000,0,1,113,12,1,2779096485
26296441,26296222,-0.195312,-0.039062,1.023438,26296224,39,0.658571,26296232,0,-3.33,26296394,400,19877,15348,60000,26288289,-4.414245,582.015869,0,102400000,0,1,113,12,1,2779096485
26297460,26297241,-0.179688,-0.03125,1.03125,26297243,39,0.648571,26297251,0,-3.26,26297413,400,19879,15352,60000,26297460,-3.512265,580.073608,0,102400000,0,1,162,62,1,2779096485
26298479,26298260,-0.203125,0.015625,1.03125,26298262,39,0.642857,26298270,0,-3.2,26298432,400,19870,15335,60000,26298479,-3.388809,579.112305,0,102400000,0,1,162,67,1,2779096485
